team,ap_rank,coaches_rank,playoffs,conference,week_label,opponent,pf,pa,unweighted_spread,unweighted_odds,weighted_spread,unw_pd_vs_spread,total_ou,unw_team_ou,unw_pd_vs_team_ou,unw_opp_ou,unw_pd_vs_opp_ou,w_pd_vs_spread,weighted_team_ou,w_pd_vs_team_ou,weighted_opp_ou,w_pd_vs_opp_ou,moneyline,implied_win_pct,week,game_type
INDIANA,9,9,True,BIG 10,3,UCLA,42,13,-3.5,-113,-3.7666666666666666,25.5,47.0,25.25,16.75,21.75,-8.75,25.233333333333334,25.383333333333333,16.616666666666667,21.616666666666667,-8.616666666666667,-181,0.6441281138790036,3.0,regular
INDIANA,9,9,True,BIG 10,4,Charlotte,52,14,-28.5,-110,-29.857142857142858,9.5,50.5,39.5,12.5,11.0,3.0,8.142857142857142,40.17857142857143,11.82142857142857,10.321428571428571,3.678571428571429,-6012,0.9836387434554974,4.0,regular
INDIANA,9,9,True,BIG 10,5,Maryland,42,28,-7.5,-106,-7.571428571428571,6.5,50.5,29.0,13.0,21.5,6.5,6.428571428571429,29.035714285714285,12.964285714285715,21.464285714285715,6.535714285714285,-300,0.75,5.0,regular
INDIANA,9,9,True,BIG 10,6,Northwestern,41,24,-13.0,-108,-13.37142857142857,4.0,40.5,26.75,14.25,13.75,10.25,3.62857142857143,26.935714285714283,14.064285714285717,13.564285714285715,10.435714285714285,-571,0.8509687034277198,6.0,regular
INDIANA,9,9,True,BIG 10,7,Nebraska,56,7,-6.5,-111,-6.871428571428572,42.5,48.0,27.25,28.75,20.75,-13.75,42.128571428571426,27.435714285714287,28.564285714285713,20.564285714285713,-13.564285714285713,-237,0.7032640949554896,7.0,regular
INDIANA,9,9,True,BIG 10,8,Washington,31,17,-5.0,-112,-5.333333333333333,9.0,54.0,29.5,1.5,24.5,-7.5,8.666666666666668,29.666666666666668,1.3333333333333321,24.333333333333332,-7.333333333333332,-218,0.6855345911949685,8.0,regular
INDIANA,9,9,True,BIG 10,9,Michigan State,47,10,-7.5,-107,-7.642857142857142,29.5,53.5,30.5,16.5,23.0,-13.0,29.357142857142858,30.57142857142857,16.42857142857143,22.92857142857143,-12.92857142857143,-297,0.7481108312342569,9.0,regular
INDIANA,9,9,True,BIG 10,10,Michigan,20,15,-14.5,-109,-15.052380952380954,-9.5,47.5,31.0,-11.0,16.5,-1.5,-10.052380952380954,31.27619047619048,-11.276190476190479,16.22380952380952,-1.2238095238095212,-685,0.8726114649681529,10.0,regular
INDIANA,9,9,True,BIG 10,11,Ohio State,15,38,10.5,-110,11.0,-12.5,52.5,21.0,-6.0,31.5,6.5,-12.0,20.75,-5.75,31.75,6.25,331,0.23201856148491878,11.0,regular
INDIANA,9,9,True,BIG 10,12,Purdue,66,0,-29.5,-109,-30.623809523809527,36.5,56.5,43.0,23.0,13.5,-13.5,35.37619047619047,43.56190476190476,22.438095238095237,12.938095238095237,-12.938095238095237,-7480,0.9868073878627969,12.0,regular
ASU,10,12,True,BIG 12,1,Wyoming,48,7,-6.5,-110,-6.80952380952381,34.5,47.0,26.75,21.25,20.25,-13.25,34.19047619047619,26.904761904761905,21.095238095238095,20.095238095238095,-13.095238095238095,-251,0.7150997150997151,1.0,regular
ASU,10,12,True,BIG 12,2,Mississippi State,30,23,-6.0,-112,-6.4,1.0,58.0,32.0,-2.0,26.0,-3.0,0.5999999999999996,32.2,-2.200000000000003,25.8,-2.8000000000000007,-229,0.6960486322188449,2.0,regular
ASU,10,12,True,BIG 12,3,Texas State,31,28,3.0,-114,3.257142857142857,6.0,58.5,27.75,3.25,30.75,-2.75,6.257142857142857,27.62142857142857,3.37857142857143,30.87857142857143,-2.87857142857143,124,0.44642857142857145,3.0,regular
ASU,10,12,True,BIG 12,4,Texas Tech,22,30,4.5,-109,4.671428571428572,-3.5,58.5,27.0,-5.0,31.5,-1.5,-3.3285714285714283,26.914285714285715,-4.914285714285715,31.585714285714285,-1.5857142857142854,168,0.373134328358209,4.0,regular
ASU,10,12,True,BIG 12,5,Kansas,35,31,-2.5,-112,-2.6666666666666665,1.5,50.0,26.25,8.75,23.75,7.25,1.3333333333333335,26.333333333333332,8.666666666666668,23.666666666666668,7.333333333333332,-135,0.574468085106383,5.0,regular
ASU,10,12,True,BIG 12,6,Utah,27,19,6.0,-111,6.342857142857143,14.0,46.5,20.25,6.75,26.25,-7.25,14.342857142857143,20.07857142857143,6.921428571428571,26.42142857142857,-7.421428571428571,189,0.3460207612456747,6.0,regular
ASU,10,12,True,BIG 12,7,Cincinnati,14,24,5.5,-110,5.761904761904762,-4.5,51.0,22.75,-8.75,28.25,-4.25,-4.238095238095238,22.61904761904762,-8.61904761904762,28.38095238095238,-4.38095238095238,174,0.36496350364963503,7.0,regular
ASU,10,12,True,BIG 12,8,Oklahoma State,42,21,-4.5,-111,-4.757142857142857,16.5,57.5,31.0,11.0,26.5,-5.5,16.242857142857144,31.12857142857143,10.87142857142857,26.37142857142857,-5.37142857142857,-194,0.6598639455782312,8.0,regular
ASU,10,12,True,BIG 12,9,UCF,35,31,-2.5,-112,-2.6666666666666665,1.5,56.0,29.25,5.75,26.75,4.25,1.3333333333333335,29.333333333333332,5.666666666666668,26.666666666666668,4.333333333333332,-137,0.5780590717299579,9.0,regular
ASU,10,12,True,BIG 12,10,Kansas State,24,14,7.5,-112,8.0,17.5,51.5,22.0,2.0,29.5,-15.5,18.0,21.75,2.25,29.75,-15.75,236,0.2976190476190476,10.0,regular
ASU,10,12,True,BIG 12,11,BYU,28,23,-3.5,-104,-3.466666666666667,1.5,49.5,26.5,1.5,23.0,0.0,1.5333333333333332,26.483333333333334,1.5166666666666657,23.016666666666666,-0.01666666666666572,-163,0.6197718631178707,11.0,regular
ASU,10,12,True,BIG 12,12,Arizona,49,7,-7.5,-109,-7.7857142857142865,34.5,53.5,30.5,18.5,23.0,-16.0,34.214285714285715,30.642857142857142,18.357142857142858,22.857142857142858,-15.857142857142858,-299,0.7493734335839599,12.0,regular
ASU,10,12,True,BIG 12,BIG 12 Championship,Iowa State,45,19,1.5,-111,1.5857142857142859,27.5,50.5,24.5,20.5,26.0,-7.0,27.585714285714285,24.457142857142856,20.542857142857144,26.042857142857144,-7.0428571428571445,100,0.5,12.0,postseason
ALABAMA,11,11,False,SEC,1,Western Kentucky,63,0,-34.0,-110,-35.61904761904762,29.0,59.5,46.75,16.25,12.75,-12.75,27.38095238095238,47.55952380952381,15.44047619047619,11.94047619047619,-11.94047619047619,-14508,0.9931544359255202,1.0,regular
ALABAMA,11,11,False,SEC,2,South Florida,42,16,-30.5,-111,-32.24285714285714,-4.5,64.5,47.5,-5.5,17.0,-1.0,-6.24285714285714,48.37142857142857,-6.371428571428567,16.12857142857143,-0.1285714285714299,-9023,0.9890386934122547,2.0,regular
ALABAMA,11,11,False,SEC,3,Wisconsin,42,10,-14.5,-110,-15.190476190476192,17.5,47.5,31.0,11.0,16.5,-6.5,16.80952380952381,31.345238095238095,10.654761904761905,16.154761904761905,-6.154761904761905,-788,0.8873873873873874,3.0,regular
ALABAMA,11,11,False,SEC,4,Georgia,41,34,2.0,-110,2.0952380952380953,9.0,50.0,24.0,17.0,26.0,8.0,9.095238095238095,23.952380952380953,17.047619047619047,26.047619047619047,7.9523809523809526,103,0.49261083743842365,4.0,regular
ALABAMA,11,11,False,SEC,5,Vanderbilt,35,40,-22.5,-110,-23.571428571428573,-27.5,53.5,38.0,-3.0,15.5,24.5,-28.571428571428573,38.535714285714285,-3.5357142857142847,14.964285714285714,25.035714285714285,-2391,0.9598554797270172,5.0,regular
ALABAMA,11,11,False,SEC,6,South Carolina,27,25,-21.5,-108,-22.114285714285714,-19.5,50.5,36.0,-9.0,14.5,10.5,-20.114285714285714,36.30714285714286,-9.307142857142857,14.192857142857143,10.807142857142857,-1956,0.9513618677042801,6.0,regular
ALABAMA,11,11,False,SEC,7,Tennessee,17,24,-3.5,-107,-3.5666666666666664,-10.5,57.5,30.5,-13.5,27.0,-3.0,-10.566666666666666,30.53333333333333,-13.533333333333331,26.96666666666667,-2.9666666666666686,-167,0.6254681647940075,7.0,regular
ALABAMA,11,11,False,SEC,8,Missouri,34,0,-16.0,-109,-16.60952380952381,18.0,51.0,33.5,0.5,17.5,-17.5,17.39047619047619,33.804761904761904,0.19523809523809632,17.195238095238096,-17.195238095238096,-732,0.8798076923076923,8.0,regular
ALABAMA,11,11,False,SEC,9,LSU,42,13,-3.0,-106,-3.0285714285714285,26.0,59.5,31.25,10.75,28.25,-15.25,25.97142857142857,31.264285714285712,10.735714285714288,28.235714285714288,-15.235714285714288,-146,0.5934959349593496,9.0,regular
ALABAMA,11,11,False,SEC,10,Mercer,52,7,-42.5,-113,-45.738095238095234,2.5,58.5,50.5,1.5,8.0,-1.0,-0.7380952380952337,52.11904761904762,-0.1190476190476204,6.380952380952383,0.6190476190476168,-20000,0.9950248756218906,10.0,regular
ALABAMA,11,11,False,SEC,11,Oklahoma,3,24,-14.0,-109,-14.533333333333335,-35.0,47.0,30.5,-27.5,16.5,7.5,-35.53333333333333,30.766666666666666,-27.766666666666666,16.233333333333334,7.766666666666666,-637,0.864314789687924,11.0,regular
ALABAMA,11,11,False,SEC,12,Auburn,28,14,-10.5,-111,-11.1,3.5,51.0,30.75,-2.75,20.25,-6.25,2.9000000000000004,31.05,-3.0500000000000007,19.95,-5.949999999999999,-425,0.8095238095238095,12.0,regular
SMU,12,12,True,ACC,1,Nevada,29,24,-28.0,-113,-30.133333333333333,-23.0,55.5,41.75,-12.75,13.75,10.25,-25.133333333333333,42.81666666666666,-13.816666666666663,12.683333333333334,11.316666666666666,-6533,0.9849238655208804,1.0,regular
SMU,12,12,True,ACC,2,Houston Christian,59,7,-50.0,-111,-52.85714285714286,2.0,62.5,56.25,2.75,6.25,0.75,-0.8571428571428612,57.67857142857143,1.3214285714285694,4.821428571428569,2.1785714285714306,-20000,0.9950248756218906,2.0,regular
SMU,12,12,True,ACC,3,BYU,15,18,-12.5,-110,-13.095238095238097,-15.5,56.0,34.25,-19.25,21.75,-3.75,-16.095238095238095,34.54761904761905,-19.54761904761905,21.452380952380953,-3.4523809523809526,-513,0.8368678629690048,3.0,regular
SMU,12,12,True,ACC,4,TCU,66,42,1.0,-109,1.0380952380952382,25.0,58.5,28.75,37.25,29.75,12.25,25.038095238095238,28.73095238095238,37.26904761904762,29.76904761904762,12.230952380952381,-103,0.5073891625615764,4.0,regular
SMU,12,12,True,ACC,5,Florida State,42,16,-6.0,-110,-6.2857142857142865,20.0,46.5,26.25,15.75,20.25,-4.25,19.714285714285715,26.392857142857142,15.607142857142858,20.107142857142858,-4.107142857142858,-220,0.6875,5.0,regular
SMU,12,12,True,ACC,6,Louisville,34,27,6.5,-106,6.561904761904762,13.5,55.5,24.5,9.5,31.0,-4.0,13.561904761904762,24.46904761904762,9.530952380952382,31.03095238095238,-4.030952380952382,204,0.32894736842105265,6.0,regular
SMU,12,12,True,ACC,7,Stanford,40,10,-16.5,-113,-17.757142857142856,13.5,52.5,34.5,5.5,18.0,-8.0,12.242857142857144,35.128571428571426,4.871428571428574,17.371428571428574,-7.371428571428574,-795,0.888268156424581,7.0,regular
SMU,12,12,True,ACC,8,Duke,28,27,-11.5,-110,-12.047619047619047,-10.5,49.5,30.5,-2.5,19.0,8.0,-11.047619047619047,30.773809523809526,-2.7738095238095255,18.726190476190474,8.273809523809526,-448,0.8175182481751825,8.0,regular
SMU,12,12,True,ACC,9,Pittsburgh,48,25,-7.0,-114,-7.6,16.0,56.5,31.75,16.25,24.75,0.25,15.4,32.05,15.950000000000003,24.45,0.5500000000000007,-289,0.7429305912596401,9.0,regular
SMU,12,12,True,ACC,10,Boston College,38,28,-18.5,-112,-19.733333333333334,-8.5,54.5,36.5,1.5,18.0,10.0,-9.733333333333334,37.11666666666667,0.8833333333333329,17.383333333333333,10.616666666666667,-1106,0.9170812603648425,10.0,regular
SMU,12,12,True,ACC,11,Virginia,33,7,-11.5,-112,-12.266666666666666,14.5,54.5,33.0,0.0,21.5,-14.5,13.733333333333334,33.38333333333333,-0.38333333333333286,21.116666666666667,-14.116666666666667,-458,0.8207885304659498,11.0,regular
SMU,12,12,True,ACC,12,California,38,6,-12.5,-110,-13.095238095238097,19.5,54.5,33.5,4.5,21.0,-15.0,18.904761904761905,33.79761904761905,4.202380952380949,20.702380952380953,-14.702380952380953,-490,0.8305084745762712,12.0,regular
SMU,12,12,True,ACC,ACC Championship,Clemson,31,34,-2.5,-113,-2.6904761904761902,-5.5,56.5,29.5,1.5,27.0,7.0,-5.69047619047619,29.595238095238095,1.404761904761905,26.904761904761905,7.095238095238095,-136,0.576271186440678,,postseason
CLEMSON,13,13,True,ACC,1,Georgia,3,34,10.5,-109,10.9,-20.5,49.0,19.25,-16.25,29.75,4.25,-20.1,19.05,-16.05,29.95,4.050000000000001,373,0.21141649048625794,1.0,regular
CLEMSON,13,13,True,ACC,2,Appalachian State,66,20,-17.0,-108,-17.485714285714284,29.0,52.5,34.75,31.25,17.75,2.25,28.514285714285716,34.99285714285714,31.00714285714286,17.50714285714286,2.49285714285714,-866,0.8964803312629399,2.0,regular
CLEMSON,13,13,True,ACC,3,NC State,59,35,-17.0,-110,-17.80952380952381,7.0,44.0,30.5,28.5,13.5,21.5,6.19047619047619,30.904761904761905,28.095238095238095,13.095238095238095,21.904761904761905,-994,0.9085923217550275,3.0,regular
CLEMSON,13,13,True,ACC,4,Stanford,40,14,-24.0,-110,-25.142857142857146,2.0,58.0,41.0,-1.0,17.0,-3.0,0.8571428571428541,41.57142857142857,-1.5714285714285694,16.428571428571427,-2.428571428571427,-2272,0.9578414839797639,4.0,regular
CLEMSON,13,13,True,ACC,5,Florida State,29,13,-16.5,-111,-17.442857142857143,-0.5,47.0,31.75,-2.75,15.25,-2.25,-1.442857142857143,32.221428571428575,-3.221428571428575,14.778571428571428,-1.7785714285714285,-779,0.8862343572241184,5.0,regular
CLEMSON,13,13,True,ACC,6,Wake Forest,49,14,-21.0,-109,-21.8,14.0,63.0,42.0,7.0,21.0,-7.0,13.2,42.4,6.600000000000001,20.6,-6.600000000000001,-1603,0.9412800939518496,6.0,regular
CLEMSON,13,13,True,ACC,7,Virginia,48,31,-20.5,-112,-21.866666666666667,-3.5,57.5,39.0,9.0,18.5,12.5,-4.866666666666667,39.68333333333334,8.316666666666663,17.816666666666666,13.183333333333334,-1550,0.9393939393939394,7.0,regular
CLEMSON,13,13,True,ACC,8,Louisville,21,33,-11.0,-114,-11.942857142857141,-23.0,62.5,36.75,-15.75,25.75,7.25,-23.942857142857143,37.22142857142857,-16.221428571428568,25.27857142857143,7.7214285714285715,-403,0.8011928429423459,8.0,regular
CLEMSON,13,13,True,ACC,9,Virginia Tech,24,14,-5.5,-109,-5.70952380952381,4.5,54.5,30.0,-6.0,24.5,-10.5,4.29047619047619,30.104761904761904,-6.104761904761904,24.395238095238096,-10.395238095238096,-214,0.6815286624203821,9.0,regular
CLEMSON,13,13,True,ACC,10,Pittsburgh,24,20,-12.5,-112,-13.333333333333334,-8.5,51.0,31.75,-7.75,19.25,0.75,-9.333333333333334,32.166666666666664,-8.166666666666664,18.833333333333332,1.1666666666666679,-505,0.8347107438016529,10.0,regular
CLEMSON,13,13,True,ACC,11,The Citadel,51,14,-48.5,-114,-52.65714285714285,-11.5,58.5,53.5,-2.5,5.0,9.0,-15.657142857142851,55.57857142857142,-4.578571428571422,2.9214285714285744,11.078571428571426,-20000,0.9950248756218906,11.0,regular
CLEMSON,13,13,True,ACC,12,South Carolina,14,17,-2.5,-116,-2.761904761904762,-5.5,49.5,26.0,-12.0,23.5,-6.5,-5.761904761904762,26.13095238095238,-12.13095238095238,23.36904761904762,-6.36904761904762,-140,0.5833333333333334,12.0,regular
CLEMSON,13,13,True,ACC,ACC Championship,SMU,34,31,2.5,-108,2.571428571428571,5.5,56.5,27.0,7.0,29.5,1.5,5.571428571428571,26.964285714285715,7.035714285714285,29.535714285714285,1.4642857142857153,113,0.4694835680751174,,postseason
SOUTH CAROLINA,14,14,False,SEC,1,Old Dominion,23,19,-20.5,-110,-21.476190476190478,-16.5,49.5,35.0,-12.0,14.5,4.5,-17.476190476190478,35.48809523809524,-12.48809523809524,14.011904761904761,4.988095238095239,-1769,0.9464954521134297,1.0,regular
SOUTH CAROLINA,14,14,False,SEC,2,Kentucky,31,6,9.5,-111,10.042857142857143,34.5,41.5,16.0,15.0,25.5,-19.5,35.042857142857144,15.728571428571428,15.271428571428572,25.771428571428572,-19.771428571428572,280,0.2631578947368421,2.0,regular
SOUTH CAROLINA,14,14,False,SEC,3,LSU,33,36,6.5,-112,6.933333333333334,3.5,48.5,21.0,12.0,27.5,8.5,3.9333333333333336,20.78333333333333,12.216666666666669,27.71666666666667,8.283333333333331,203,0.33003300330033003,3.0,regular
SOUTH CAROLINA,14,14,False,SEC,4,Akron,50,7,-25.0,-110,-26.190476190476193,18.0,41.5,33.25,16.75,8.25,-1.25,16.809523809523807,33.845238095238095,16.154761904761905,7.654761904761903,-0.6547619047619033,-3252,0.9701670644391408,4.0,regular
SOUTH CAROLINA,14,14,False,SEC,5,Ole Miss,3,27,10.0,-110,10.476190476190476,-14.0,53.0,21.5,-18.5,31.5,-4.5,-13.523809523809524,21.261904761904763,-18.261904761904763,31.738095238095237,-4.738095238095237,289,0.2570694087403599,5.0,regular
SOUTH CAROLINA,14,14,False,SEC,6,Alabama,25,27,21.5,-113,23.138095238095236,19.5,50.5,14.5,10.5,36.0,-9.0,21.138095238095236,13.680952380952382,11.319047619047618,36.819047619047616,-9.819047619047616,1006,0.09041591320072333,6.0,regular
SOUTH CAROLINA,14,14,False,SEC,7,Oklahoma,35,9,-1.0,-110,-1.0476190476190477,25.0,40.5,20.75,14.25,19.75,-10.75,24.952380952380953,20.773809523809526,14.226190476190474,19.726190476190474,-10.726190476190474,-118,0.5412844036697247,7.0,regular
SOUTH CAROLINA,14,14,False,SEC,8,Texas A&M,44,20,3.0,-106,3.0285714285714285,27.0,43.5,20.25,23.75,23.25,-3.25,27.02857142857143,20.235714285714288,23.764285714285712,23.264285714285712,-3.2642857142857125,130,0.43478260869565216,8.0,regular
SOUTH CAROLINA,14,14,False,SEC,9,Vanderbilt,28,7,-6.0,-110,-6.2857142857142865,15.0,45.0,25.5,2.5,19.5,-12.5,14.714285714285714,25.642857142857142,2.3571428571428577,19.357142857142858,-12.357142857142858,-221,0.6884735202492211,9.0,regular
SOUTH CAROLINA,14,14,False,SEC,10,Missouri,34,30,-10.5,-112,-11.2,-6.5,42.5,26.5,7.5,16.0,14.0,-7.199999999999999,26.85,7.149999999999999,15.65,14.35,-418,0.806949806949807,10.0,regular
SOUTH CAROLINA,14,14,False,SEC,11,Wofford,56,12,-42.5,-109,-44.11904761904762,1.5,49.5,46.0,10.0,3.5,8.5,-0.1190476190476204,46.80952380952381,9.19047619047619,2.69047619047619,9.30952380952381,-20000,0.9950248756218906,11.0,regular
SOUTH CAROLINA,14,14,False,SEC,12,Clemson,17,14,2.5,-106,2.5238095238095237,5.5,49.5,23.5,-6.5,26.0,-12.0,5.523809523809524,23.488095238095237,-6.488095238095237,26.011904761904763,-12.011904761904763,117,0.4608294930875576,12.0,regular
MIAMI,15,16,False,ACC,1,Florida,41,17,-2.5,-112,-2.6666666666666665,21.5,54.0,28.25,12.75,25.75,-8.75,21.333333333333332,28.333333333333332,12.666666666666668,25.666666666666668,-8.666666666666668,-138,0.5798319327731093,1.0,regular
MIAMI,15,16,False,ACC,2,Florida A&M,56,9,-48.0,-111,-50.74285714285715,-1.0,56.5,52.25,3.75,4.25,4.75,-3.7428571428571473,53.621428571428574,2.3785714285714263,2.8785714285714263,6.121428571428574,-20000,0.9950248756218906,2.0,regular
MIAMI,15,16,False,ACC,3,Ball State,62,0,-37.5,-110,-39.285714285714285,24.5,55.5,46.5,15.5,9.0,-9.0,22.714285714285715,47.39285714285714,14.607142857142861,8.107142857142858,-8.107142857142858,-20000,0.9950248756218906,3.0,regular
MIAMI,15,16,False,ACC,4,South Florida,50,15,-16.5,-110,-17.28571428571429,18.5,65.0,40.75,9.25,24.25,-9.25,17.71428571428571,41.142857142857146,8.857142857142854,23.857142857142854,-8.857142857142854,-887,0.8986828774062816,4.0,regular
MIAMI,15,16,False,ACC,5,Virginia Tech,38,34,-17.5,-112,-18.666666666666668,-13.5,55.5,36.5,1.5,19.0,15.0,-14.666666666666668,37.083333333333336,0.9166666666666643,18.416666666666664,15.583333333333336,-964,0.9060150375939849,5.0,regular
MIAMI,15,16,False,ACC,6,California,39,38,-10.0,-108,-10.285714285714285,-9.0,54.0,32.0,7.0,22.0,16.0,-9.285714285714285,32.14285714285714,6.857142857142861,21.857142857142858,16.142857142857142,-380,0.7916666666666666,6.0,regular
MIAMI,15,16,False,ACC,7,Louisville,52,45,-4.0,-109,-4.152380952380953,3.0,60.5,32.25,19.75,28.25,16.75,2.8476190476190473,32.326190476190476,19.673809523809524,28.173809523809524,16.826190476190476,-193,0.658703071672355,7.0,regular
MIAMI,15,16,False,ACC,8,Florida State,36,14,-23.0,-110,-24.095238095238095,-1.0,54.5,38.75,-2.75,15.75,-1.75,-2.095238095238095,39.29761904761905,-3.297619047619051,15.202380952380953,-1.2023809523809526,-2703,0.9643239386371745,8.0,regular
MIAMI,15,16,False,ACC,9,Duke,53,31,-21.0,-108,-21.599999999999998,1.0,55.5,38.25,14.75,17.25,13.75,0.40000000000000213,38.55,14.450000000000003,16.950000000000003,14.049999999999997,-1529,0.9386126457949663,9.0,regular
MIAMI,15,16,False,ACC,10,Georgia Tech,23,28,-8.5,-111,-8.985714285714286,-13.5,65.0,36.75,-13.75,28.25,-0.25,-13.985714285714286,36.99285714285714,-13.99285714285714,28.007142857142856,-0.007142857142856229,-343,0.7742663656884876,10.0,regular
MIAMI,15,16,False,ACC,11,Wake Forest,42,14,-23.5,-109,-24.395238095238096,4.5,67.5,45.5,-3.5,22.0,-8.0,3.6047619047619044,45.94761904761905,-3.9476190476190496,21.55238095238095,-7.55238095238095,-2578,0.9626587005227782,11.0,regular
MIAMI,15,16,False,ACC,12,Syracuse,38,42,-12.0,-110,-12.571428571428573,-16.0,67.5,39.75,-1.75,27.75,14.25,-16.571428571428573,40.035714285714285,-2.0357142857142847,27.464285714285715,14.535714285714285,-434,0.8127340823970037,12.0,regular
OLE MISS,16,15,False,SEC,1,Furman,76,0,-46.5,-112,-49.6,29.5,60.5,53.5,22.5,7.0,-7.0,26.4,55.05,20.950000000000003,5.449999999999999,-5.449999999999999,-20000,0.9950248756218906,1.0,regular
OLE MISS,16,15,False,SEC,2,Middle Tennessee,52,3,-42.0,-112,-44.8,7.0,62.0,52.0,0.0,10.0,-7.0,4.200000000000003,53.4,-1.3999999999999986,8.600000000000001,-5.600000000000001,-20000,0.9950248756218906,2.0,regular
OLE MISS,16,15,False,SEC,3,Wake Forest,40,6,-21.0,-110,-22.0,13.0,66.0,43.5,-3.5,22.5,-16.5,12.0,44.0,-4.0,22.0,-16.0,-1721,0.9450851180669961,3.0,regular
OLE MISS,16,15,False,SEC,4,Georgia Southern,52,13,-35.5,-111,-37.52857142857143,3.5,68.5,52.0,0.0,16.5,-3.5,1.471428571428568,53.01428571428572,-1.0142857142857196,15.485714285714284,-2.485714285714284,-20000,0.9950248756218906,4.0,regular
OLE MISS,16,15,False,SEC,5,Kentucky,17,20,-15.5,-110,-16.238095238095237,-18.5,51.5,33.5,-16.5,18.0,2.0,-19.238095238095237,33.86904761904762,-16.86904761904762,17.63095238095238,2.3690476190476204,-750,0.8823529411764706,5.0,regular
OLE MISS,16,15,False,SEC,6,South Carolina,27,3,-10.0,-109,-10.380952380952381,14.0,53.0,31.5,-4.5,21.5,-18.5,13.619047619047619,31.69047619047619,-4.69047619047619,21.30952380952381,-18.30952380952381,-365,0.7849462365591398,6.0,regular
OLE MISS,16,15,False,SEC,7,LSU,26,29,-4.0,-109,-4.152380952380953,-7.0,64.0,34.0,-8.0,30.0,-1.0,-7.152380952380953,34.076190476190476,-8.076190476190476,29.923809523809524,-0.9238095238095241,-183,0.6466431095406361,7.0,regular
OLE MISS,16,15,False,SEC,8,Oklahoma,26,14,-19.0,-109,-19.723809523809525,-7.0,49.5,34.25,-8.25,15.25,-1.25,-7.723809523809525,34.61190476190476,-8.61190476190476,14.888095238095238,-0.8880952380952376,-1341,0.9306037473976405,8.0,regular
OLE MISS,16,15,False,SEC,9,Arkansas,63,31,-7.5,-111,-7.928571428571429,24.5,54.0,30.75,32.25,23.25,7.75,24.07142857142857,30.964285714285715,32.035714285714285,23.035714285714285,7.964285714285715,-297,0.7481108312342569,9.0,regular
OLE MISS,16,15,False,SEC,10,Georgia,28,10,1.5,-109,1.5571428571428574,19.5,55.5,27.0,1.0,28.5,-18.5,19.557142857142857,26.97142857142857,1.0285714285714285,28.52857142857143,-18.52857142857143,109,0.4784688995215311,10.0,regular
OLE MISS,16,15,False,SEC,11,Florida,17,24,-13.0,-109,-13.495238095238097,-20.0,56.5,34.75,-17.75,21.75,2.25,-20.495238095238097,34.99761904761905,-17.997619047619047,21.502380952380953,2.4976190476190467,-541,0.84399375975039,11.0,regular
OLE MISS,16,15,False,SEC,12,Mississippi State,26,14,-26.0,-112,-27.733333333333334,-14.0,63.0,44.5,-18.5,18.5,-4.5,-15.733333333333334,45.36666666666667,-19.366666666666667,17.633333333333333,-3.633333333333333,-3576,0.9727965179542981,12.0,regular
BYU,17,17,False,BIG 12,1,Southern Illinois,41,13,-17.0,-112,-18.133333333333333,11.0,49.5,33.25,7.75,16.25,-3.25,9.866666666666667,33.81666666666666,7.183333333333337,15.683333333333334,-2.6833333333333336,-950,0.9047619047619048,1.0,regular
BYU,17,17,False,BIG 12,2,SMU,18,15,12.5,-111,13.214285714285715,15.5,56.0,21.75,-3.75,34.25,-19.25,16.214285714285715,21.392857142857142,-3.3928571428571423,34.60714285714286,-19.60714285714286,377,0.20964360587002095,2.0,regular
BYU,17,17,False,BIG 12,3,Wyoming,34,14,-9.5,-114,-10.314285714285713,10.5,40.0,24.75,9.25,15.25,-1.25,9.685714285714287,25.15714285714286,8.842857142857142,14.842857142857143,-0.8428571428571434,-371,0.7876857749469215,3.0,regular
BYU,17,17,False,BIG 12,4,Kansas State,38,9,7.5,-114,8.142857142857142,36.5,49.5,21.0,17.0,28.5,-19.5,37.14285714285714,20.67857142857143,17.32142857142857,28.82142857142857,-19.82142857142857,234,0.2994011976047904,4.0,regular
BYU,17,17,False,BIG 12,5,Baylor,34,28,3.0,-107,3.057142857142857,9.0,46.5,21.75,12.25,24.75,3.25,9.057142857142857,21.72142857142857,12.278571428571428,24.77857142857143,3.2214285714285715,134,0.42735042735042733,5.0,regular
BYU,17,17,False,BIG 12,6,Arizona,41,19,-3.0,-107,-3.057142857142857,19.0,48.5,25.75,15.25,22.75,-3.75,18.942857142857143,25.77857142857143,15.221428571428572,22.72142857142857,-3.7214285714285715,-142,0.5867768595041323,6.0,regular
BYU,17,17,False,BIG 12,7,Oklahoma State,38,35,-8.5,-111,-8.985714285714286,-5.5,53.0,30.75,7.25,22.25,12.75,-5.985714285714286,30.992857142857144,7.007142857142856,22.007142857142856,12.992857142857144,-345,0.7752808988764045,7.0,regular
BYU,17,17,False,BIG 12,8,UCF,37,24,2.5,-106,2.5238095238095237,15.5,53.5,25.5,11.5,28.0,-4.0,15.523809523809524,25.488095238095237,11.511904761904763,28.011904761904763,-4.011904761904763,117,0.4608294930875576,8.0,regular
BYU,17,17,False,BIG 12,9,Utah,22,21,-3.0,-111,-3.1714285714285717,-2.0,40.5,21.75,0.25,18.75,2.25,-2.1714285714285717,21.835714285714285,0.1642857142857146,18.664285714285715,2.3357142857142854,-162,0.6183206106870229,9.0,regular
